adm_cd,adm_nm,자치구,S_JVWI,dagagu_count,new_density,전세가율,고전세가율비율,공시지가대비전세가괴리,officetel_share,pop_density,n_dagagu_count,n_new_density,n_전세가율,n_고전세가율비율,n_공시지가대비전세가괴리,n_officetel_share,n_pop_density
1168070000,세곡동,강남구,34.78,239,19.33,44.39,15.9,3.449,0.3718,7176.0,0.20909886264216973,0.10434547908232118,0.38949851297302845,0.2134228187919463,1.0,0.5583420934074185,0.14226731602813011
1144056500,공덕동,마포구,34.63,350,53.67,51.11,11.0,1.4079,0.2718,35918.7,0.30621172353455817,0.2897165991902834,0.4584145215875295,0.1476510067114094,0.26292873234158076,0.4081693948040246,0.716674427295564
1129060000,안암동,성북구,34.52,600,34.82,73.75,16.8,1.3039,0.0455,10870.3,0.5249343832020997,0.18796221322537113,0.6905958363244795,0.22550335570469798,0.22000287273060468,0.06832857786454422,0.21609587740737704
1123075000,이문제2동,동대문구,34.51,545,11.74,62.68,11.0,1.8599,0.1129,26868.1,0.4768153980752406,0.06337381916329285,0.5770690185621987,0.1476510067114094,0.4494911221892847,0.1695449767232317,0.5358031451530709
1138063100,신사제1동,은평구,34.5,260,29.71,71.99,21.6,1.5966,0.1044,32838.1,0.2274715660542432,0.16037786774628882,0.6725464054968721,0.28993288590604027,0.34081440261649615,0.15678029734194324,0.6551103241677975
1156061000,양평제1동,영등포구,34.49,64,14.88,65.83,31.4,1.4751,0.5719,18666.6,0.05599300087489064,0.08032388663967611,0.6093733976002461,0.42147651006711406,0.2906654416286731,0.8588376633128096,0.37190066128551985
1153053000,구로제2동,구로구,34.48,422,6.11,64.0,19.4,1.68,0.3741,13240.0,0.36920384951881013,0.03298245614035088,0.5906060916829043,0.26040268456375837,0.37523764003529814,0.5617960654752965,0.26345303353990596
1174064000,성내제1동,강동구,34.46,301,46.75,69.15,21.7,1.4541,0.0614,29353.4,0.26334208223972005,0.252361673414305,0.6434211875705057,0.2912751677852349,0.28199771997645673,0.09220603694248386,0.5854705039479285
1171064100,문정1동,송파구,34.39,39,39.76,56.65,24.8,1.2083,0.5751,31968.5,0.03412073490813648,0.21462887989203777,0.5152292072607937,0.33288590604026846,0.18054410178051503,0.8636431896681181,0.6377318446248819
1162059500,청룡동,관악구,34.31,285,24.55,66.86,14.1,1.6152,0.2764,30078.2,0.24934383202099739,0.13252361673414306,0.6199364167777663,0.18926174496644294,0.3484915275084592,0.41507733893978066,0.5999552348273044
1138055200,갈현제2동,은평구,34.29,294,29.46,71.97,34.1,1.4019,0.0123,27978.3,0.2572178477690289,0.15902834008097166,0.6723412983283765,0.45771812080536917,0.2604522404409475,0.01847124192821745,0.5579898838703489
1159055000,상도제3동,동작구,34.23,282,72.62,58.29,3.2,1.9852,0.0026,37622.6,0.24671916010498687,0.39201079622132257,0.5320479950774278,0.04295302013422819,0.5012085280475089,0.003904490163688241,0.750725935222397
1156056000,당산제2동,영등포구,34.05,97,4.43,64.24,20.0,2.068,0.4895,23256.5,0.08486439195100612,0.0239136302294197,0.5930673777048507,0.2684563758389262,0.5353841162762475,0.7350953596636131,0.46362729796218544
1126063000,묵제2동,중랑구,34.02,327,51.59,67.27,13.7,1.6869,0.0403,27186.0,0.28608923884514437,0.27848852901484483,0.6241411137319249,0.18389261744966443,0.3780856057210264,0.06051959753716774,0.5421562024744748
1162063000,남현동,관악구,34.02,211,6.41,83.78,38.6,1.4347,0.2677,5420.7,0.18460192475940507,0.03460188933873144,0.7934570813249923,0.5181208053691275,0.2739903961644093,0.40201231416128547,0.10718860726354895
1121587000,구의제3동,광진구,33.98,387,39.61,62.69,9.8,1.6762,0.1546,27091.7,0.33858267716535434,0.2138191632928475,0.5771715721464465,0.13154362416107385,0.37366919516489705,0.23216699204084693,0.5402716686417968
1121582000,자양제1동,광진구,33.87,347,79.61,47.39,3.3,1.6214,0.1011,38523.6,0.30358705161854765,0.4297435897435897,0.42026458824735924,0.04429530201342281,0.3510505691391135,0.15182459828803122,0.7687319265611354
1159065000,사당제4동,동작구,33.78,284,99.12,53.2,4.3,1.5977,0.0376,31790.5,0.2484689413823272,0.5350607287449393,0.47984822069531335,0.05771812080536912,0.3412684261316122,0.05646493467487611,0.634174612151746
1162062500,인헌동,관악구,33.49,285,26.95,66.86,14.1,1.6152,0.2764,23490.6,0.24934383202099739,0.14547908232118759,0.6199364167777663,0.18926174496644294,0.3484915275084592,0.41507733893978066,0.468305658197922
1132068000,쌍문제3동,도봉구,33.35,212,59.47,68.83,11.5,1.7504,0.0068,32716.6,0.18547681539807523,0.321025641025641,0.640139472874577,0.15436241610738255,0.4042951450027281,0.010211743505030783,0.6526822132381007
1111065000,혜화동,종로구,33.21,508,18.56,74.26,23.8,1.3348,0.0327,14066.4,0.4444444444444444,0.1001889338731444,0.6958260691211159,0.3194630872483222,0.23275680601886584,0.049106472443309804,0.2799681847522627
1144072000,성산제1동,마포구,33.17,233,31.45,54.26,16.0,1.494,0.4772,21633.5,0.20384951881014873,0.1697705802968961,0.49071890062557677,0.21476510067114093,0.29846639111566775,0.7166241177353957,0.4311925322099407
1174069000,둔촌제1동,강동구,33.12,92,122.33,57.36,2.4,2.727,0.005,57.1,0.0804899387576553,0.6603508771929825,0.5225105117423854,0.03221476510067114,0.8073854766957981,0.007508634930169695,0.0
1156051500,영등포본동,영등포구,33.06,477,32.68,50.61,5.9,2.1593,0.0967,24711.8,0.41732283464566927,0.1764102564102564,0.453286842375141,0.07919463087248323,0.5730680680308833,0.1452169995494819,0.49271067109788586
1132067000,쌍문제2동,도봉구,33.03,212,55.48,68.83,11.5,1.7504,0.0068,33190.8,0.18547681539807523,0.29948717948717946,0.640139472874577,0.15436241610738255,0.4042951450027281,0.010211743505030783,0.6621588404221517
1138056000,구산동,은평구,32.95,263,34.56,74.74,26.3,1.5036,0.012,22700.2,0.23009623797025372,0.1865587044534413,0.7007486411650087,0.35302013422818795,0.30242877815668096,0.018020723832407267,0.45250994726103094
1162074500,삼성동,관악구,32.94,400,12.68,73.58,23.7,1.4996,0.2016,7710.0,0.34995625546806647,0.06844804318488529,0.6888524253922674,0.3181208053691275,0.3007777835562588,0.3027481603844421,0.1529390134475378
1129055500,삼선동,성북구,32.94,546,20.17,63.05,7.2,1.7294,0.0693,24009.0,0.4776902887139108,0.10887989203778678,0.5808635011793662,0.09664429530201342,0.3956274233505118,0.10406968013215197,0.47866559816462795
1132068100,쌍문제4동,도봉구,32.82,212,54.11,68.83,11.5,1.7504,0.0068,32675.8,0.18547681539807523,0.2920917678812416,0.640139472874577,0.15436241610738255,0.4042951450027281,0.010211743505030783,0.651866847592573
1168064000,역삼1동,강남구,32.78,477,16.73,63.25,24.7,1.0092,0.2782,14536.9,0.41732283464566927,0.09031039136302295,0.5829145728643216,0.3315436241610738,0.09836584554450215,0.41778044751464183,0.28937086946355733
1156065000,신길제3동,영등포구,32.68,326,42.61,50.77,5.9,2.1836,0.1069,30944.7,0.2852143482064742,0.23001349527665316,0.4549276997231053,0.07919463087248323,0.583097860228448,0.16053461480702808,0.6172717625687215
1123074000,이문제1동,동대문구,32.62,545,8.19,62.68,11.0,1.8599,0.1129,17201.2,0.4768153980752406,0.04421052631578947,0.5770690185621987,0.1476510067114094,0.4494911221892847,0.1695449767232317,0.34261544518364717
1123056000,전농제1동,동대문구,32.59,406,13.32,54.26,6.9,1.9315,0.2538,28231.4,0.3552055993000875,0.07190283400809716,0.49071890062557677,0.09261744966442953,0.47904392553684144,0.38113830905541374,0.5630479486959146
1159054000,상도제2동,동작구,32.59,282,59.42,58.29,3.2,1.9852,0.0026,35371.2,0.24671916010498687,0.32075573549257763,0.5320479950774278,0.04295302013422819,0.5012085280475089,0.003904490163688241,0.7057329397728567
1117056000,원효로제1동,용산구,32.54,161,74.75,53.55,9.3,1.37,0.2937,29020.5,0.14085739282589677,0.40350877192982454,0.48343759614398524,0.12483221476510067,0.24728555850258088,0.44105721579816787,0.5788176798450806
1156055000,당산제1동,영등포구,32.46,193,28.2,62.91,18.6,1.5241,0.2791,28201.1,0.16885389326334208,0.1522267206477733,0.5794277509998974,0.24966442953020135,0.3108901254838445,0.4191320018020724,0.5624424197973976
1111055000,부암동,종로구,32.43,96,21.11,76.02,31.5,2.2582,0.1288,4014.0,0.08398950131233596,0.11395411605937922,0.7138754999487231,0.4228187919463087,0.6138889095263211,0.19342243580117133,0.07907647849972721
1150061100,발산제1동,강서구,32.39,88,8.66,54.31,20.8,2.2757,0.5219,12382.2,0.07699037620297462,0.0467476383265857,0.49123166854681577,0.27919463087248325,0.6211120109031681,0.7837513140111128,0.24631037053172633
1138051000,녹번동,은평구,32.34,494,20.08,58.94,6.0,1.9882,0.1119,20163.6,0.4321959755030621,0.1083940620782726,0.5387139780535329,0.08053691275167785,0.5024467739978254,0.16804324973719775,0.4018173860736347
1111053000,사직동,종로구,32.32,56,6.91,74.02,38.1,1.0915,0.5461,7788.0,0.048993875765529306,0.037300944669365725,0.6933647830991693,0.5114093959731544,0.132335059448188,0.8200931070731341,0.1544978007110468
1138055100,갈현제1동,은평구,32.32,294,30.2,71.97,34.1,1.4019,0.0123,15197.4,0.2572178477690289,0.1630229419703104,0.6723412983283765,0.45771812080536917,0.2604522404409475,0.01847124192821745,0.30257060007314307
1159053000,상도제1동,동작구,32.12,395,42.7,58.97,4.4,1.9069,0.0077,29993.3,0.3455818022747157,0.23049932523616737,0.5390216388062763,0.059060402684563765,0.46889030874424514,0.01156329779246133,0.5982585548443311
1130555500,송천동,강북구,32.11,599,19.37,57.8,5.6,1.6034,0.0542,26766.8,0.5240594925634295,0.10456140350877194,0.5270228694492872,0.07516778523489932,0.34362109343721375,0.08139360264303949,0.5337787201557188
1117055500,청파동,용산구,32.1,552,66.63,43.61,5.0,1.4645,0.0871,21452.8,0.48293963254593175,0.35967611336032385,0.3814993334017024,0.06711409395973154,0.2862903059375543,0.13080042048355608,0.4275813417161448
1130553500,미아동,강북구,32.01,599,21.41,57.8,5.6,1.6034,0.0542,24898.6,0.5240594925634295,0.11557354925775978,0.5270228694492872,0.07516778523489932,0.34362109343721375,0.08139360264303949,0.4964437667494689
1144073000,성산제2동,마포구,31.84,290,16.69,54.46,14.2,1.533,0.4462,19608.8,0.2537182852143482,0.0900944669365722,0.4927699723105322,0.19060402684563757,0.3145635884697838,0.6700705811683435,0.39073001205062463
1130554500,송중동,강북구,31.84,599,16.74,57.8,5.6,1.6034,0.0542,26701.9,0.5240594925634295,0.09036437246963562,0.5270228694492872,0.07516778523489932,0.34362109343721375,0.08139360264303949,0.5324817292146711
1156069000,신길제7동,영등포구,31.83,326,34.24,50.77,5.9,2.1836,0.1069,30676.1,0.2852143482064742,0.18483130904183537,0.4549276997231053,0.07919463087248323,0.583097860228448,0.16053461480702808,0.6119039387356636
1130553400,삼양동,강북구,31.74,599,19.49,57.8,5.6,1.6034,0.0542,24359.0,0.5240594925634295,0.10520917678812415,0.5270228694492872,0.07516778523489932,0.34362109343721375,0.08139360264303949,0.4856601563983221
1126062000,묵제1동,중랑구,31.73,327,27.88,67.27,13.7,1.6869,0.0403,27271.4,0.28608923884514437,0.15049932523616733,0.6241411137319249,0.18389261744966443,0.3780856057210264,0.06051959753716774,0.5438628746834963
1156068000,신길제6동,영등포구,31.69,326,35.84,50.77,5.9,2.1836,0.1069,28839.7,0.2852143482064742,0.19346828609986508,0.4549276997231053,0.07919463087248323,0.583097860228448,0.16053461480702808,0.5752044909060751
1129070500,종암동,성북구,31.66,458,23.51,57.74,3.9,2.1406,0.0048,26929.1,0.4006999125109361,0.12690958164642377,0.5264075479438006,0.052348993288590606,0.5653496682739098,0.007208289532962906,0.5370221967309433
1121586000,구의제2동,광진구,31.61,387,29.32,62.69,9.8,1.6762,0.1546,18520.9,0.33858267716535434,0.15827260458839407,0.5771715721464465,0.13154362416107385,0.37366919516489705,0.23216699204084693,0.3689889266150935
1138063200,신사제2동,은평구,31.5,260,22.96,71.99,21.6,1.5966,0.1044,18151.9,0.2274715660542432,0.12394062078272605,0.6725464054968721,0.28993288590604027,0.34081440261649615,0.15678029734194324,0.3616146637915702
1171060000,석촌동,송파구,31.5,247,66.58,63.77,19.4,0.8938,0.0433,32663.8,0.21609798775153105,0.35940620782726046,0.5882473592452055,0.26040268456375837,0.050734651322322834,0.06502477849526955,0.6516270341674177
1123071000,회기동,동대문구,31.49,304,24.79,70.88,24.2,1.6305,0.0588,13628.5,0.2659667541557305,0.1338191632928475,0.6611629576453697,0.32483221476510066,0.35480658185507397,0.0883015467787956,0.2712169931793065
1159062000,사당제1동,동작구,31.35,284,68.06,53.2,4.3,1.5977,0.0376,35487.8,0.2484689413823272,0.3673954116059379,0.47984822069531335,0.05771812080536912,0.3412684261316122,0.05646493467487611,0.7080631268872818
1162073500,대학동,관악구,31.33,400,3.93,73.58,23.7,1.4996,0.2016,2914.3,0.34995625546806647,0.021214574898785424,0.6888524253922674,0.3181208053691275,0.3007777835562588,0.3027481603844421,0.057099576529460086
1153075000,개봉제2동,구로구,31.33,224,44.76,57.28,11.6,1.7507,0.0357,38216.3,0.19597550306211722,0.24161943319838056,0.5216900830684033,0.15570469798657718,0.40441896959775975,0.05361165340141162,0.762590704431952
1123057000,전농제2동,동대문구,31.23,406,15.36,54.26,6.9,1.9315,0.2538,18453.7,0.3552055993000875,0.08291497975708502,0.49071890062557677,0.09261744966442953,0.47904392553684144,0.38113830905541374,0.36764597143422423
1156070000,대림제1동,영등포구,31.2,276,45.63,60.31,7.0,1.6801,0.1165,27706.9,0.24146981627296588,0.24631578947368424,0.5527638190954774,0.09395973154362416,0.3752789149003087,0.17495119387295388,0.5525661035714214
1129076000,장위제1동,성북구,30.94,282,60.26,50.13,2.9,1.8854,0.0484,33107.0,0.24671916010498687,0.32529014844804316,0.44836427033124804,0.038926174496644296,0.460016212766976,0.07268358612404265,0.6604841433364842
1156063000,신길제1동,영등포구,30.85,326,30.65,50.77,5.9,2.1836,0.1069,26741.7,0.2852143482064742,0.16545209176788123,0.4549276997231053,0.07919463087248323,0.583097860228448,0.16053461480702808,0.5332771104081026
1130559500,번1동,강북구,30.76,285,15.96,62.75,14.1,1.7856,0.1087,28278.2,0.24934383202099739,0.08615384615384616,0.5777868936519331,0.18926174496644294,0.4188238974864431,0.16323772338188916,0.56398322105402
1144071000,연남동,마포구,30.74,431,55.64,63.65,14.9,0.9476,0.0019,22078.6,0.37707786526684167,0.3003508771929825,0.5870167162342323,0.2,0.07294052869800086,0.0028532812734644837,0.44008761183799006
1174070000,둔촌제2동,강동구,30.72,92,71.97,57.36,2.4,2.727,0.005,15661.8,0.0804899387576553,0.388502024291498,0.5225105117423854,0.03221476510067114,0.8073854766957981,0.007508634930169695,0.31185137962665044
1159056000,상도제4동,동작구,30.68,282,49.26,58.29,3.2,1.9852,0.0026,29646.4,0.24671916010498687,0.26591093117408904,0.5320479950774278,0.04295302013422819,0.5012085280475089,0.003904490163688241,0.5913259484121354
1171056200,방이2동,송파구,30.61,64,23.83,56.7,24.8,1.1437,0.3967,34032.1,0.05599300087489064,0.12863697705802968,0.5157419751820327,0.33288590604026846,0.15388053898369716,0.5957350953596635,0.6789717599707428
1147059000,신월4동,양천구,30.48,194,27.38,61.78,12.8,1.8523,0.0333,37207.1,0.16972878390201224,0.14780026990553305,0.5678391959798995,0.17181208053691277,0.4463542324484826,0.05000750863493017,0.7424223953763971
1132051200,창제2동,도봉구,30.44,179,15.9,56.73,11.8,1.6671,0.195,43144.3,0.15660542432195976,0.08582995951417004,0.5160496359347758,0.15838926174496645,0.3699131824489367,0.2928367622766181,0.8610740843623661
1150064000,방화제2동,강서구,30.32,206,4.75,65.39,12.0,2.6093,0.2282,3691.3,0.18022747156605423,0.02564102564102564,0.6048610398933443,0.1610738255033557,0.7588049605783762,0.34269409821294483,0.07262749580826118
1144059000,용강동,마포구,30.31,208,89.24,47.98,4.3,1.4213,0.1336,26913.4,0.18197725284339458,0.4817273954116059,0.4263152497179776,0.05771812080536912,0.268459564252995,0.20063072533413423,0.5367084408330319
1159067000,신대방제1동,동작구,30.25,275,37.79,55.14,3.2,1.781,0.1102,34556.2,0.24059492563429571,0.20399460188933874,0.4997436160393806,0.04295302013422819,0.4169252536959577,0.16549031386094007,0.6894456113143973
1114059000,광희동,중구,30.24,57,5.43,81.24,41.2,0.9718,0.328,7800.2,0.049868766404199474,0.02931174089068826,0.7674084709260588,0.553020134228188,0.08292904603055491,0.49256645141913197,0.15474161102662126
1153073000,고척제2동,구로구,30.13,244,34.16,63.85,7.3,1.7736,0.1046,25288.7,0.21347331583552057,0.18439946018893386,0.5890677879191877,0.09798657718120805,0.41387091368517664,0.15708064273915,0.5042397015122235
1129057500,동선동,성북구,30.08,384,35.44,62.37,6.8,1.4725,0.1017,20770.2,0.3359580052493438,0.1913090418353576,0.5738898574505178,0.0912751677852349,0.2895922951383986,0.1527256344796516,0.4139399547152316
1129078000,장위제3동,성북구,29.96,282,65.43,50.13,2.9,1.8854,0.0484,23872.0,0.24671916010498687,0.35319838056680164,0.44836427033124804,0.038926174496644296,0.460016212766976,0.07268358612404265,0.47592772822743906
1147054000,목4동,양천구,29.92,167,30.15,54.85,6.7,1.8319,0.1223,42462.5,0.14610673665791776,0.16275303643724695,0.4967695620961952,0.08993288590604027,0.4379341599863296,0.18366121039195074,0.8474486849231299
1138064000,증산동,은평구,29.89,173,66.9,54.16,1.1,2.3084,0.0069,22726.0,0.15135608048993876,0.36113360323886645,0.48969336478309916,0.014765100671140941,0.6346088917616192,0.010361916203634178,0.4530255461251147
1174051500,강일동,강동구,29.89,65,93.82,39.42,1.5,2.8418,0.048,14361.0,0.0568678915135608,0.5064507422402159,0.338529381601887,0.020134228187919462,0.8547690217279141,0.07208289532962907,0.2858556043398236
1138069000,진관동,은평구,29.83,43,4.15,54.39,8.7,3.3096,0.3624,4705.7,0.03762029746281715,0.02240215924426451,0.4920520972207979,0.11677852348993288,1.0,0.5442258597386994,0.09289972401471654
1120052000,왕십리제2동,성동구,29.8,118,25.52,54.58,1.4,2.3061,0.1047,43386.4,0.10323709536307961,0.13775978407557354,0.49400061532150547,0.01879194630872483,0.6336595698663764,0.1572308154377534,0.8659123202148729
1147053000,목3동,양천구,29.79,167,32.74,54.85,6.7,1.8319,0.1223,40047.9,0.14610673665791776,0.17673414304993254,0.4967695620961952,0.08993288590604027,0.4379341599863296,0.18366121039195074,0.7991942268914785
1171056100,방이1동,송파구,29.77,64,30.11,56.7,24.8,1.1437,0.3967,24900.3,0.05599300087489064,0.1625371120107962,0.5157419751820327,0.33288590604026846,0.15388053898369716,0.5957350953596635,0.49647774031803255
1147061000,신월6동,양천구,29.69,194,28.96,61.78,12.8,1.8523,0.0333,31292.9,0.16972878390201224,0.1563292847503374,0.5678391959798995,0.17181208053691277,0.4463542324484826,0.05000750863493017,0.6242303487886425
1174057000,암사제1동,강동구,29.64,146,34.93,51.47,4.8,2.0964,0.0377,45997.6,0.12773403324584426,0.18855600539811065,0.4621064506204492,0.06442953020134227,0.5471061779392449,0.056615107373479495,0.9180957215286507
1153051000,신도림동,구로구,29.62,91,1.44,56.02,15.0,2.2752,0.2895,25772.9,0.07961504811898512,0.00777327935222672,0.5087683314531842,0.20134228187919462,0.6209056365781153,0.4347499624568253,0.513916173217237
1162058500,낙성대동,관악구,29.61,285,12.97,66.86,14.1,1.6152,0.2764,7703.2,0.24934383202099739,0.07001349527665318,0.6199364167777663,0.18926174496644294,0.3484915275084592,0.41507733893978066,0.15280311917328318
1132052100,도봉제1동,도봉구,29.58,223,2.96,70.58,17.8,1.9214,0.275,2382.6,0.19510061242344706,0.015978407557354926,0.6580863501179366,0.2389261744966443,0.47487516417077547,0.41297492115933326,0.0464738433498738
1156071000,대림제2동,영등포구,29.51,276,39.76,60.31,7.0,1.6801,0.1165,20719.1,0.24146981627296588,0.21462887989203777,0.5527638190954774,0.09395973154362416,0.3752789149003087,0.17495119387295388,0.41291874921311217
1138065000,수색동,은평구,29.46,25,121.02,52.55,1.2,1.9927,0.0,15473.3,0.021872265966754154,0.6532793522267206,0.47318223771920825,0.01610738255033557,0.5043041429233004,0.0,0.3080843104065037
1147057000,신월2동,양천구,29.42,194,21.2,61.78,12.8,1.8523,0.0333,34358.4,0.16972878390201224,0.11443994601889339,0.5678391959798995,0.17181208053691277,0.4463542324484826,0.05000750863493017,0.6854926866897554
1153072000,고척제1동,구로구,29.39,244,30.42,63.85,7.3,1.7736,0.1046,22883.3,0.21347331583552057,0.16421052631578947,0.5890677879191877,0.09798657718120805,0.41387091368517664,0.15708064273915,0.4561691004398578
1129068500,길음제2동,성북구,29.16,264,32.34,56.32,3.1,1.8407,0.0262,37026.2,0.23097112860892388,0.17457489878542512,0.5118449389806173,0.04161073825503356,0.4415663481072583,0.039345247034089204,0.738807207992182
1129077000,장위제2동,성북구,29.0,282,62.83,50.13,2.9,1.8854,0.0484,19451.0,0.24671916010498687,0.33916329284750335,0.44836427033124804,0.038926174496644296,0.460016212766976,0.07268358612404265,0.3875764655098334
1132051500,창제5동,도봉구,28.9,179,14.84,56.73,11.8,1.6671,0.195,34136.9,0.15660542432195976,0.08010796221322537,0.5160496359347758,0.15838926174496645,0.3699131824489367,0.2928367622766181,0.6810661305504317
1147056000,신월1동,양천구,28.9,194,20.67,61.78,12.8,1.8523,0.0333,31425.3,0.16972878390201224,0.11157894736842106,0.5678391959798995,0.17181208053691277,0.4463542324484826,0.05000750863493017,0.6268762902461885
1141066000,홍은제1동,서대문구,28.83,232,33.49,63.5,6.1,2.2219,0.0286,13906.1,0.20297462817147857,0.18078272604588394,0.5854784124705158,0.08187919463087248,0.5989061335274901,0.042949391800570655,0.2767646770812308
1150060300,가양제1동,강서구,28.8,20,2.52,51.69,20.0,2.1345,0.5476,6990.9,0.017497812773403325,0.013603238866396762,0.4643626294739001,0.2684563758389262,0.5628319015082659,0.8223456975521849,0.1385681939451107
1165053100,서초4동,서초구,28.79,90,24.74,58.55,22.2,1.0922,0.2611,34488.4,0.07874015748031496,0.13354925775978407,0.53471438826787,0.297986577181208,0.13262398350326193,0.3921009160534614,0.6880906654622704
1153076000,개봉제3동,구로구,28.78,224,42.28,57.28,11.6,1.7507,0.0357,23802.3,0.19597550306211722,0.22823211875843455,0.5216900830684033,0.15570469798657718,0.40441896959775975,0.05361165340141162,0.47453481191632907
1138053000,불광제2동,은평구,28.77,467,25.81,54.24,7.5,1.5878,0.0495,19197.0,0.40857392825896766,0.13932523616734144,0.4905137934570813,0.10067114093959731,0.3371822144955674,0.07433548580867998,0.382500414677381
1153078000,오류제2동,구로구,28.63,195,9.81,60.49,20.7,1.6506,0.2722,12257.8,0.17060367454068243,0.05295546558704454,0.5546097836119372,0.2778523489932886,0.3631028297221953,0.4087700855984382,0.2438243046909504
1111058000,교남동,종로구,28.61,103,5.77,52.7,2.9,3.3915,0.0461,27977.8,0.09011373578302712,0.031147098515519566,0.47472054148292486,0.038926174496644296,1.0,0.06922961405616458,0.5579798916443007
1159065100,사당제5동,동작구,28.54,284,63.37,53.2,4.3,1.5977,0.0376,20752.8,0.2484689413823272,0.3420782726045884,0.47984822069531335,0.05771812080536912,0.3412684261316122,0.05646493467487611,0.4135922252487565
1156072000,대림제3동,영등포구,28.49,276,24.7,60.31,7.0,1.6801,0.1165,23476.1,0.24146981627296588,0.13333333333333333,0.5527638190954774,0.09395973154362416,0.3752789149003087,0.17495119387295388,0.4680158836425261
1174055000,고덕제1동,강동구,28.3,62,56.74,44.93,0.0,3.1544,0.0175,15819.3,0.0542432195975503,0.30628879892037786,0.3950364065224079,0.0,0.9837942497509058,0.026280222255593934,0.3149989308318128
1129072500,월곡제2동,성북구,28.19,433,11.97,60.23,6.7,1.7544,0.0781,13913.6,0.378827646544182,0.06461538461538462,0.5519433904214951,0.08993288590604027,0.4059461396031503,0.11728487760925063,0.2769145604719528
1130560300,번2동,강북구,28.13,285,10.27,62.75,14.1,1.7856,0.1087,15320.1,0.24934383202099739,0.055438596491228065,0.5777868936519331,0.18926174496644294,0.4188238974864431,0.16323772338188916,0.3050226923453553
1135059500,공릉1동,노원구,28.11,250,24.16,61.03,3.1,1.9801,0.0119,28552.0,0.21872265966754156,0.1304183535762483,0.5601476771613169,0.04161073825503356,0.49910350993197067,0.017870551133803876,0.5694549640379785
1141068500,홍은제2동,서대문구,28.06,232,25.8,63.5,6.1,2.2219,0.0286,13799.3,0.20297462817147857,0.13927125506072874,0.5854784124705158,0.08187919463087248,0.5989061335274901,0.042949391800570655,0.27463033759734923
1130560800,번3동,강북구,28.01,285,9.26,62.75,14.1,1.7856,0.1087,15158.9,0.24934383202099739,0.04998650472334683,0.5777868936519331,0.18926174496644294,0.4188238974864431,0.16323772338188916,0.3018011986674367
1159052000,노량진제2동,동작구,27.97,327,24.16,48.64,13.3,1.4446,0.2354,17154.8,0.28608923884514437,0.1304183535762483,0.43308378627833044,0.17852348993288591,0.2780766078004541,0.3535065325123892,0.34168816660638024
1159064000,사당제3동,동작구,27.88,284,47.63,53.2,4.3,1.5977,0.0376,26157.7,0.2484689413823272,0.2571120107962213,0.47984822069531335,0.05771812080536912,0.3412684261316122,0.05646493467487611,0.5216061903838813
1117058000,효창동,용산구,27.83,106,96.44,46.95,1.9,1.7667,0.0,24040.4,0.09273840769903761,0.5205937921727395,0.41575223054045746,0.025503355704697986,0.41102294799944844,0.0,0.4792931099604508
1129063000,정릉제2동,성북구,27.69,166,24.6,62.55,6.5,2.2751,0.0048,20649.6,0.1452318460192476,0.13279352226720648,0.5757358219669777,0.087248322147651,0.6208643617131049,0.007208289532962906,0.4115298297924215
1114068000,중림동,중구,27.64,19,8.27,58.03,15.1,1.8475,0.3199,25065.6,0.016622922134733157,0.044642375168690955,0.529381601886986,0.20268456375838925,0.4443730389279761,0.48040246283225707,0.4997811702495458
1132066000,쌍문제1동,도봉구,27.63,212,25.53,68.83,11.5,1.7504,0.0068,17600.9,0.18547681539807523,0.13781376518218624,0.640139472874577,0.15436241610738255,0.4042951450027281,0.010211743505030783,0.35060323068652594
1126069000,신내2동,중랑구,27.62,102,14.28,54.77,5.8,2.7795,0.0677,21762.4,0.08923884514435695,0.07708502024291497,0.4959491334222131,0.07785234899328859,0.8290547808263391,0.10166691695449766,0.4337685280851498
1150064100,방화제3동,강서구,27.57,169,5.96,65.39,12.0,2.001,0.2284,8624.0,0.14785651793525809,0.032172739541160594,0.6048610398933443,0.1610738255033557,0.5077299567191763,0.34299444361015163,0.17120480266352775
1153074000,개봉제1동,구로구,27.47,224,26.53,57.28,11.6,1.7507,0.0357,25179.0,0.19597550306211722,0.1432118758434548,0.5216900830684033,0.15570469798657718,0.40441896959775975,0.05361165340141162,0.5020474071172628
1117059000,용문동,용산구,27.47,138,90.15,45.23,0.3,1.2539,0.0061,41247.6,0.12073490813648294,0.48663967611336034,0.39811301404984095,0.004026845637583892,0.19936544022532768,0.009160534614807028,0.8231695740713725
1171064600,장지동,송파구,27.35,39,19.05,50.11,15.0,1.5843,0.4222,22356.2,0.03412073490813648,0.102834008097166,0.44815916316275256,0.20134228187919462,0.335737594220198,0.6340291335035291,0.4456352957399144
1147060000,신월5동,양천구,27.35,194,20.15,61.78,12.8,1.8523,0.0333,22065.2,0.16972878390201224,0.1087719298245614,0.5678391959798995,0.17181208053691277,0.4463542324484826,0.05000750863493017,0.43981982017990007
1171061000,삼전동,송파구,27.34,303,53.54,56.47,11.9,0.8073,0.0196,30576.2,0.2650918635170604,0.2890148448043185,0.5133832427443339,0.1597315436241611,0.015031893088193643,0.029433848926265202,0.6099074919712464
1121584000,자양제3동,광진구,27.3,347,37.85,47.39,3.3,1.6214,0.1011,22802.1,0.30358705161854765,0.20431848852901485,0.42026458824735924,0.04429530201342281,0.3510505691391135,0.15182459828803122,0.45454636292964073
