adm_cd,adm_nm,자치구,전세가율,고전세가율비율,jeonse_per_m2,공시지가대비전세가괴리,villa_share,apt_share,officetel_share,dagagu_count,new_density,avg_age,old30_ratio,avg_units,small_ratio,pop_density,youth_ratio,gongsi_per_m2,area_km2,pop,rent_n,거래건수,res_building_n
1165060000,방배1동,서초구,52.27,5.8,958.14,1.1324,0.5745,0.3905,0.035,135,34.36,26.81,0.4298,8.86,0.3995,23992.1,0.2941781650931978,8461067.0,0.6887268297167539,16524.0,9365,4690,637
1165061000,방배2동,서초구,52.27,5.8,958.14,1.1324,0.5745,0.3905,0.035,135,12.44,26.81,0.4298,8.86,0.3995,9502.2,0.2769511588030311,8461067.0,1.9026034732083776,18079.0,9365,4690,637
1165062000,방배3동,서초구,52.27,5.8,958.14,1.1324,0.5745,0.3905,0.035,135,9.97,26.81,0.4298,8.86,0.3995,7052.9,0.2326303841328633,8461067.0,2.373348935056844,16739.0,9365,4690,637
1165062100,방배4동,서초구,52.27,5.8,958.14,1.1324,0.5745,0.3905,0.035,135,24.94,26.81,0.4298,8.86,0.3995,24067.9,0.2619110176913645,8461067.0,0.948814713343388,22836.0,9365,4690,637
1165065100,양재1동,서초구,48.59,4.6,713.63,1.1537,0.4637,0.4533,0.0831,216,8.68,24.55,0.4144,13.14,0.3941,7304.7,0.2550622682764521,6185805.0,5.760105367317352,42076.0,9114,4902,1331
1165065200,양재2동,서초구,55.92,5.1,749.03,1.3509,0.7287,0.1968,0.0746,168,4.37,26.52,0.5034,10.0,0.242,2823.1,0.3426763534098898,5544602.0,7.557413427988989,21335.0,5270,2790,750
1165066000,내곡동,서초구,46.24,6.4,772.67,5.8952,0.0204,0.7927,0.1869,86,4.49,25.59,0.4106,7.57,0.8451,1358.6,0.2308584014374311,1310668.0,12.699236435965778,17253.0,2301,1393,723
1168051000,신사동,강남구,21.86,0.4,878.64,0.6391,0.1354,0.8533,0.0113,123,0.24,34.21,0.6489,21.02,0.2865,7498.3,0.2562058461339037,13747566.0,2.0576781492083978,15429.0,3353,1936,356
1168052100,논현1동,강남구,58.71,13.9,976.57,0.8872,0.5605,0.3822,0.0573,448,21.07,26.79,0.4001,10.75,0.2181,16810.4,0.4355372682557699,11007022.0,1.257791383680579,21144.0,5008,1876,1048
1168053100,논현2동,강남구,58.71,13.9,976.57,0.8872,0.5605,0.3822,0.0573,448,18.18,26.79,0.4001,10.75,0.2181,14017.9,0.3566324033284386,11007022.0,1.4574173172755862,20430.0,5008,1876,1048
1168054500,압구정동,강남구,21.86,0.4,878.64,0.6391,0.1354,0.8533,0.0113,123,0.21,34.21,0.6489,21.02,0.2865,10926.6,0.2162162162162162,13747566.0,2.3432783079124,25604.0,3353,1936,356
1168056500,청담동,강남구,49.03,10.9,1257.26,0.928,0.2407,0.7262,0.0331,173,3.44,27.51,0.4621,14.39,0.2907,10634.0,0.278989898989899,13548388.0,2.3274431371389595,24750.0,2721,1250,681
1168058000,삼성1동,강남구,42.9,6.2,1127.76,0.9335,0.2718,0.6187,0.1095,147,10.55,26.88,0.3859,14.22,0.3415,6329.4,0.2703471826977803,12081406.0,1.943143995576592,12299.0,5290,2061,594
1168059000,삼성2동,강남구,42.9,6.2,1127.76,0.9335,0.2718,0.6187,0.1095,147,16.51,26.88,0.3859,14.22,0.3415,24706.6,0.2772832501874857,12081406.0,1.2413258813086911,30669.0,5290,2061,594
1168060000,대치1동,강남구,40.4,5.1,1131.78,1.0632,0.2265,0.7159,0.0576,93,15.45,26.01,0.3557,20.86,0.2109,29671.1,0.151478550603915,10644887.0,0.8092048117973631,24010.0,9563,4461,331
1168061000,대치2동,강남구,40.4,5.1,1131.78,1.0632,0.2265,0.7159,0.0576,93,6.81,26.01,0.3557,20.86,0.2109,20875.2,0.1950112195376507,10644887.0,1.8359624507437324,38326.0,9563,4461,331
1168063000,대치4동,강남구,40.4,5.1,1131.78,1.0632,0.2265,0.7159,0.0576,93,17.84,26.01,0.3557,20.86,0.2109,26987.5,0.3249233047709722,10644887.0,0.7005469238886035,18906.0,9563,4461,331
1168064000,역삼1동,강남구,63.25,24.7,1118.44,1.0092,0.3365,0.3853,0.2782,477,16.73,24.87,0.3057,13.51,0.1714,14536.9,0.4788995103753788,11082370.0,2.360341149291698,34312.0,12190,4219,1167
1168065000,역삼2동,강남구,63.25,24.7,1118.44,1.0092,0.3365,0.3853,0.2782,477,34.83,24.87,0.3057,13.51,0.1714,32246.6,0.2443059087304842,11082370.0,1.1341661777114065,36573.0,12190,4219,1167
1168065500,도곡1동,강남구,45.71,2.4,1179.43,1.3069,0.0992,0.8744,0.0264,42,5.72,27.48,0.4585,33.23,0.3065,19647.3,0.2555027635023756,9024582.0,1.0498111439141309,20626.0,5150,2560,261
1168065600,도곡2동,강남구,45.71,2.4,1179.43,1.3069,0.0992,0.8744,0.0264,42,6.06,27.48,0.4585,33.23,0.3065,33017.9,0.2004405286343612,9024582.0,0.99000861048798,32688.0,5150,2560,261
1168066000,개포1동,강남구,36.74,1.1,1130.04,1.9864,0.1794,0.7826,0.038,34,17.08,23.97,0.4762,22.93,0.3179,4754.8,0.1929162432863986,5688825.0,1.4488443114373963,6889.0,9564,4991,275
1168067000,개포2동,강남구,37.64,0.8,1128.93,1.9925,0.1944,0.7795,0.0261,62,24.42,27.1,0.609,19.42,0.4526,18409.0,0.257693985363253,5665905.0,2.24162227578288,41266.0,13934,7399,533
1168069000,개포4동,강남구,36.74,1.1,1130.04,1.9864,0.1794,0.7826,0.038,34,14.87,23.97,0.4762,22.93,0.3179,14064.5,0.2807827052892421,5688825.0,1.6641917677564069,23406.0,9564,4991,275
1168070000,세곡동,강남구,44.39,15.9,710.33,3.449,0.0208,0.6073,0.3718,239,19.33,18.93,0.2846,13.35,0.7406,7176.0,0.2710167783764839,2059523.0,6.36200560801776,45654.0,7062,2883,1168
1168072000,일원본동,강남구,38.61,0.4,1052.45,2.1633,0.1378,0.8462,0.016,36,13.46,29.08,0.6953,23.17,0.5818,9727.1,0.210390631827318,4865101.0,2.352816260610416,22886.0,7204,4146,320
1168073000,일원1동,강남구,38.61,0.4,1052.45,2.1633,0.1378,0.8462,0.016,36,33.24,29.08,0.6953,23.17,0.5818,15370.4,0.2810024583447145,4865101.0,0.952738150944692,14644.0,7204,4146,320
1168074000,일원2동,강남구,38.68,2.4,1130.0,,0.2075,0.7536,0.0389,156,,26.68,0.5106,19.97,0.3601,,,,,,23497,11860,864
1168075000,수서동,강남구,37.4,0.9,949.65,3.0442,0.0,0.9594,0.0406,7,1.02,23.52,0.4693,54.02,0.5213,8681.0,0.2159332106976086,3119590.0,1.6281470822631774,14134.0,2834,1738,63
1171051000,풍납1동,송파구,49.18,2.0,742.43,1.869,0.2967,0.7033,0.0,292,6.98,32.64,0.7368,8.82,0.5471,11033.4,0.247912273302404,3972369.0,1.074461671524067,11855.0,2872,1492,758
1171052000,풍납2동,송파구,49.18,2.0,742.43,1.869,0.2967,0.7033,0.0,292,2.93,32.64,0.7368,8.82,0.5471,9286.0,0.298873760295848,3972369.0,2.562572926449012,23796.0,2872,1492,758
1171053100,거여1동,송파구,46.37,7.4,728.39,1.6697,0.1029,0.7554,0.1416,124,180.75,24.97,0.524,13.82,0.5291,23090.6,0.2711808148701352,4362281.0,0.5219014918714899,12051.0,5782,3120,442
1171053200,거여2동,송파구,46.37,7.4,728.39,1.6697,0.1029,0.7554,0.1416,124,185.25,24.97,0.524,13.82,0.5291,46376.5,0.2538956639566395,4362281.0,0.5092229390163666,23616.0,5782,3120,442
1171054000,마천1동,송파구,31.39,1.5,441.41,1.1178,0.5263,0.4656,0.0082,312,5.22,34.7,0.7787,5.05,0.6134,31540.9,0.2222835079977937,3948840.0,0.5748084356342865,18130.0,2569,1512,1265
1171055000,마천2동,송파구,31.39,1.5,441.41,1.1178,0.5263,0.4656,0.0082,312,3.37,34.7,0.7787,5.05,0.6134,19867.6,0.230630019228594,3948840.0,0.8899927067520285,17682.0,2569,1512,1265
1171056100,방이1동,송파구,56.7,24.8,801.33,1.1437,0.3853,0.2181,0.3967,64,30.11,24.75,0.3776,12.53,0.128,24900.3,0.2789761857642324,7006462.0,0.6087869865981689,15159.0,10800,4146,534
1171056200,방이2동,송파구,56.7,24.8,801.33,1.1437,0.3853,0.2181,0.3967,64,23.83,24.75,0.3776,12.53,0.128,34032.1,0.4426448680239886,7006462.0,0.7692453209702869,26179.0,10800,4146,534
1171056600,오륜동,송파구,56.7,24.8,801.33,1.1437,0.3853,0.2181,0.3967,64,5.95,24.75,0.3776,12.53,0.128,5789.4,0.1988569507480248,7006462.0,3.08269243258614,17847.0,10800,4146,534
1171057000,오금동,송파구,53.53,7.4,678.61,1.1627,0.3983,0.5816,0.0201,138,26.71,25.06,0.4905,13.12,0.2582,22777.6,0.2624973353229589,5836660.0,1.6475859617984212,37528.0,3678,1770,1069
1171058000,송파1동,송파구,48.88,6.4,739.31,0.8711,0.7617,0.222,0.0163,112,62.65,22.95,0.2919,11.26,0.1638,34169.9,0.4023620704357465,8486933.0,0.6863942875332752,23454.0,6446,2501,782
1171059000,송파2동,송파구,48.88,6.4,739.31,0.8711,0.7617,0.222,0.0163,112,68.2,22.95,0.2919,11.26,0.1638,29406.8,0.2720310646100744,8486933.0,0.6305341061127019,18542.0,6446,2501,782
1171060000,석촌동,송파구,63.77,19.4,687.65,0.8938,0.8999,0.0568,0.0433,247,66.58,23.11,0.2488,8.8,0.1207,32663.8,0.3834530511874717,7693498.0,0.9461838644911768,30906.0,6492,1880,1616
1171061000,삼전동,송파구,56.47,11.9,653.55,0.8073,0.9603,0.0201,0.0196,303,53.54,23.06,0.247,8.89,0.0688,30576.2,0.3812613726096062,8095934.0,0.9526045579730544,29127.0,6117,1775,1584
1171062000,가락본동,송파구,51.15,4.2,959.22,1.3674,0.2874,0.693,0.0196,48,17.09,23.02,0.3586,18.51,0.2969,24916.4,0.3181206459784674,7014766.0,1.013951700739706,25264.0,10837,4732,522
1171063100,가락1동,송파구,51.15,4.2,959.22,1.3674,0.2874,0.693,0.0196,48,12.45,23.02,0.3586,18.51,0.2969,19752.9,0.2679733808502127,7014766.0,1.3921513534126655,27499.0,10837,4732,522
1171063200,가락2동,송파구,51.15,4.2,959.22,1.3674,0.2874,0.693,0.0196,48,18.61,23.02,0.3586,18.51,0.2969,33533.1,0.2761291974775121,7014766.0,0.931587044368838,31239.0,10837,4732,522
1171064100,문정1동,송파구,56.65,24.8,758.58,1.2083,0.2058,0.2191,0.5751,39,39.76,23.13,0.3854,17.46,0.2314,31968.5,0.3142535902284458,6278127.0,0.6120707633653334,19567.0,14196,4613,376
1171064200,문정2동,송파구,50.11,15.0,772.73,1.5843,0.1511,0.4267,0.4222,39,10.86,20.63,0.2774,21.36,0.3461,12845.2,0.4174861868853598,4877570.0,2.2402956718497262,28777.0,19337,7657,541
1171064600,장지동,송파구,50.11,15.0,772.73,1.5843,0.1511,0.4267,0.4222,39,19.05,20.63,0.2774,21.36,0.3461,22356.2,0.278530657982281,4877570.0,1.2773615867772892,28557.0,19337,7657,541
1171064700,위례동,송파구,43.32,3.7,760.87,2.0885,0.0545,0.8705,0.075,124,35.75,22.24,0.3904,18.29,0.5502,16994.3,0.2471398942931692,3643190.0,2.638595390634531,44841.0,10923,6164,607
1171065000,잠실본동,송파구,38.24,3.6,1086.66,1.2668,0.3152,0.6172,0.0676,76,7.78,24.25,0.2822,22.51,0.186,27010.1,0.4016995535071295,8577818.0,1.0282069422082494,27772.0,14179,6216,432
1171067000,잠실2동,송파구,38.24,3.6,1086.66,1.2668,0.3152,0.6172,0.0676,76,2.98,24.25,0.2822,22.51,0.186,12996.9,0.188227202384364,8577818.0,2.6847896526663333,34894.0,14179,6216,432
1171068000,잠실3동,송파구,38.24,3.6,1086.66,1.2668,0.3152,0.6172,0.0676,76,5.19,24.25,0.2822,22.51,0.186,21980.5,0.2096098223245381,8577818.0,1.5414551222003858,33882.0,14179,6216,432
1171069000,잠실4동,송파구,37.85,0.2,1060.0,2.0637,0.0,0.986,0.014,0,0.0,26.72,0.3158,94.17,0.1955,27234.5,0.2027128862094951,5136369.0,0.7796006120656016,21232.0,4213,2485,66
1171071000,잠실6동,송파구,37.85,0.2,1060.0,2.0637,0.0,0.986,0.014,0,0.0,26.72,0.3158,94.17,0.1955,10927.5,0.2253127656990161,5136369.0,1.506838686882518,16466.0,4213,2485,66
1171072000,잠실7동,송파구,38.24,3.6,1086.66,1.2668,0.3152,0.6172,0.0676,76,11.07,24.25,0.2822,22.51,0.186,13055.2,0.2176308539944903,8577818.0,0.7229321808955346,9438.0,14179,6216,432
1174051500,강일동,강동구,39.42,1.5,628.56,2.8418,0.0276,0.9244,0.048,65,93.82,15.72,0.1965,28.14,0.556,14361.0,0.2293513264836681,2211872.0,2.270383713701276,32605.0,12608,6373,803
1174052000,상일동,강동구,40.19,0.2,778.01,,0.0567,0.9433,0.0,28,,20.32,0.3949,23.99,0.5196,,,,,,6137,3265,382
1174053000,명일제1동,강동구,42.8,9.0,704.82,1.3272,0.1292,0.6945,0.1762,60,20.49,29.09,0.5923,21.26,0.4172,39893.0,0.257052548399842,5310519.0,0.6344469055102789,25310.0,4681,2776,314
1174054000,명일제2동,강동구,42.8,9.0,704.82,1.3272,0.1292,0.6945,0.1762,60,14.23,29.09,0.5923,21.26,0.4172,18808.8,0.2321927374301676,5310519.0,0.913614193879314,17184.0,4681,2776,314
1174055000,고덕제1동,강동구,44.93,0.0,932.73,3.1544,0.1389,0.8436,0.0175,62,56.74,28.53,0.6787,13.05,0.6645,15819.3,0.185203719921598,2956940.0,1.515809923915974,23979.0,5192,3336,617
1174056000,고덕제2동,강동구,44.93,0.0,932.73,3.1544,0.1389,0.8436,0.0175,62,34.75,28.53,0.6787,13.05,0.6645,9213.0,0.24187535634402,2956940.0,2.474874752184202,22801.0,5192,3336,617
1174057000,암사제1동,강동구,51.47,4.8,723.52,2.0964,0.449,0.5133,0.0377,146,34.93,26.96,0.4806,9.2,0.4885,45997.6,0.2725712933380665,3451331.0,0.7349075996438003,33804.0,5806,3199,841
1174058000,암사제2동,강동구,51.47,4.8,723.52,2.0964,0.449,0.5133,0.0377,146,11.81,26.96,0.4806,9.2,0.4885,6847.9,0.2958731012232827,3451331.0,2.172643050338226,14878.0,5806,3199,841
1174059000,암사제3동,강동구,51.47,4.8,723.52,2.0964,0.449,0.5133,0.0377,146,14.28,26.96,0.4806,9.2,0.4885,9612.5,0.2229358328993809,3451331.0,1.797967108529413,17283.0,5806,3199,841
1174060000,천호제1동,강동구,72.03,27.1,756.6,1.5074,0.4451,0.2756,0.2793,419,82.78,30.75,0.6473,6.72,0.524,39006.5,0.2750143815915628,5019144.0,0.6684775722605043,26075.0,10490,3783,1565
1174061000,천호제2동,강동구,72.03,27.1,756.6,1.5074,0.4451,0.2756,0.2793,419,29.91,30.75,0.6473,6.72,0.524,17802.0,0.3249415408910079,5019144.0,1.849736814032577,32929.0,10490,3783,1565
1174062000,천호제3동,강동구,72.03,27.1,756.6,1.5074,0.4451,0.2756,0.2793,419,98.61,30.75,0.6473,6.72,0.524,46591.0,0.356615537620013,5019144.0,0.5611168219843251,26143.0,10490,3783,1565
1174064000,성내제1동,강동구,69.15,21.7,743.08,1.4541,0.58,0.3586,0.0614,301,46.75,27.85,0.4973,8.26,0.3917,29353.4,0.2817733484023425,5110333.0,0.663160167847964,19466.0,6712,2526,1059
1174065000,성내제2동,강동구,69.15,21.7,743.08,1.4541,0.58,0.3586,0.0614,301,49.63,27.85,0.4973,8.26,0.3917,37322.6,0.3502187526807926,5110333.0,0.6246618265864,23314.0,6712,2526,1059
1174066000,성내제3동,강동구,69.15,21.7,743.08,1.4541,0.58,0.3586,0.0614,301,47.92,27.85,0.4973,8.26,0.3917,34732.8,0.2937196777495883,5110333.0,0.6468531026245836,22467.0,6712,2526,1059
1174068500,길동,강동구,65.72,23.8,692.69,1.3757,0.2516,0.5653,0.1831,421,30.06,26.91,0.4717,12.95,0.3247,27394.2,0.3020464824683176,5035104.0,1.630343882755211,44662.0,6241,2095,1500
1174069000,둔촌제1동,강동구,57.36,2.4,863.62,2.727,0.2601,0.7349,0.005,92,122.33,23.58,0.4339,18.85,0.5009,57.1,0.2884615384615384,3166945.0,0.9114673330762189,52.0,3999,2656,565
1174070000,둔촌제2동,강동구,57.36,2.4,863.62,2.727,0.2601,0.7349,0.005,92,71.97,23.58,0.4339,18.85,0.5009,15661.8,0.2810336300692383,3166945.0,1.549245818014498,24264.0,3999,2656,565
